Symbol;Probability;Information;Entropy;Maximum Entropy
10.2.0.200;0.00108932461874;9.84235034341;5.37174560298;7.56224242422
10.2.200.97;0.00108932461874;9.84235034341
10.2.7.17;0.00108932461874;9.84235034341
10.2.7.14;0.00108932461874;9.84235034341
10.2.7.15;0.00108932461874;9.84235034341
10.2.7.12;0.00108932461874;9.84235034341
10.2.5.19;0.00217864923747;8.84235034341
10.2.7.10;0.00108932461874;9.84235034341
10.2.7.11;0.00108932461874;9.84235034341
10.2.5.14;0.00762527233115;7.03499542136
10.2.5.15;0.00871459694989;6.84235034341
10.2.5.16;0.00108932461874;9.84235034341
10.2.7.3;0.00217864923747;8.84235034341
10.2.5.10;0.00435729847495;7.84235034341
10.2.5.12;0.00435729847495;7.84235034341
10.2.7.19;0.00108932461874;9.84235034341
10.2.0.254;0.0381263616558;4.71306732647
10.2.6.8;0.00108932461874;9.84235034341
10.2.202.121;0.00326797385621;8.25738784269
10.2.4.22;0.00108932461874;9.84235034341
10.2.4.23;0.00326797385621;8.25738784269
10.2.4.20;0.00217864923747;8.84235034341
10.2.6.2;0.00108932461874;9.84235034341
10.2.6.5;0.00326797385621;8.25738784269
10.2.6.4;0.00326797385621;8.25738784269
10.2.4.24;0.00217864923747;8.84235034341
10.2.6.6;0.00108932461874;9.84235034341
10.2.1.21;0.00217864923747;8.84235034341
10.2.1.20;0.00217864923747;8.84235034341
10.2.200.64;0.00544662309368;7.52042224853
10.2.3.10;0.00326797385621;8.25738784269
10.2.0.198;0.0261437908497;5.25738784269
10.2.5.254;0.00435729847495;7.84235034341
10.2.201.55;0.00108932461874;9.84235034341
10.2.7.23;0.00108932461874;9.84235034341
10.2.7.22;0.00108932461874;9.84235034341
10.2.0.191;0.0326797385621;4.93545974781
10.2.7.20;0.00108932461874;9.84235034341
10.2.203.47;0.00108932461874;9.84235034341
10.2.7.24;0.00108932461874;9.84235034341
10.2.6.19;0.00108932461874;9.84235034341
10.2.6.18;0.00217864923747;8.84235034341
10.2.6.11;0.00326797385621;8.25738784269
10.2.6.10;0.00108932461874;9.84235034341
10.2.6.13;0.00435729847495;7.84235034341
10.2.6.12;0.00217864923747;8.84235034341
10.2.6.15;0.00108932461874;9.84235034341
10.2.6.14;0.00217864923747;8.84235034341
10.2.6.17;0.00217864923747;8.84235034341
10.2.6.16;0.00108932461874;9.84235034341
10.2.7.16;0.00217864923747;8.84235034341
10.2.200.102;0.00108932461874;9.84235034341
10.2.4.19;0.00108932461874;9.84235034341
10.2.200.1;0.00108932461874;9.84235034341
10.2.4.17;0.00217864923747;8.84235034341
10.2.4.16;0.00108932461874;9.84235034341
10.2.4.14;0.00108932461874;9.84235034341
10.2.4.13;0.00108932461874;9.84235034341
10.2.4.12;0.00326797385621;8.25738784269
10.2.4.11;0.00217864923747;8.84235034341
10.2.4.10;0.00108932461874;9.84235034341
10.2.201.123;0.00217864923747;8.84235034341
10.2.200.212;0.0119825708061;6.38291872478
10.2.201.199;0.00108932461874;9.84235034341
10.2.2.15;0.00108932461874;9.84235034341
10.2.2.14;0.00217864923747;8.84235034341
10.2.201.118;0.00653594771242;7.25738784269
10.2.2.16;0.00108932461874;9.84235034341
10.2.2.11;0.00108932461874;9.84235034341
10.2.2.12;0.00326797385621;8.25738784269
10.2.202.78;0.00762527233115;7.03499542136
10.2.2.19;0.00108932461874;9.84235034341
10.2.201.64;0.00653594771242;7.25738784269
10.2.201.67;0.00217864923747;8.84235034341
10.2.202.103;0.00108932461874;9.84235034341
10.2.201.136;0.00435729847495;7.84235034341
10.2.202.104;0.0130718954248;6.25738784269
10.2.7.250;0.00980392156863;6.67242534197
10.2.7.18;0.00108932461874;9.84235034341
10.2.202.180;0.00108932461874;9.84235034341
10.2.6.9;0.00108932461874;9.84235034341
10.2.200.208;0.00217864923747;8.84235034341
10.2.0.195;0.0326797385621;4.93545974781
10.2.203.138;0.00108932461874;9.84235034341
10.2.200.121;0.00108932461874;9.84235034341
10.2.1.18;0.00217864923747;8.84235034341
10.2.1.19;0.00217864923747;8.84235034341
10.2.1.10;0.00326797385621;8.25738784269
10.2.1.11;0.00326797385621;8.25738784269
10.2.1.12;0.00217864923747;8.84235034341
10.2.1.13;0.00326797385621;8.25738784269
10.2.1.14;0.00108932461874;9.84235034341
10.2.1.15;0.00217864923747;8.84235034341
10.2.1.16;0.00108932461874;9.84235034341
10.2.1.17;0.00108932461874;9.84235034341
10.2.6.1;0.00108932461874;9.84235034341
10.2.202.196;0.00108932461874;9.84235034341
10.2.200.38;0.00108932461874;9.84235034341
10.2.202.199;0.0108932461874;6.52042224853
10.2.6.3;0.00217864923747;8.84235034341
10.2.200.242;0.00108932461874;9.84235034341
10.2.200.236;0.00108932461874;9.84235034341
10.2.6.20;0.00108932461874;9.84235034341
10.2.6.21;0.00217864923747;8.84235034341
10.2.6.22;0.00108932461874;9.84235034341
10.2.6.23;0.00217864923747;8.84235034341
10.2.6.24;0.00108932461874;9.84235034341
10.2.6.7;0.00326797385621;8.25738784269
10.2.202.53;0.00108932461874;9.84235034341
